"regionID","regionName"
9001988,"02126"
9001989,"02127"
9001990,"02128"
9001991,"02129"
9001992,"02130"
9001993,"02131"
9001994,"02132"
9001995,"02133"
9001996,"02134"
9001997,"02135"
9001998,"02136"
9001999,"02138"
9002000,"02139"
9002001,"02140"
9002002,"02141"
9002003,"02142"
9002004,"02143"
9002005,"02144"
9002006,"02145"
9002007,"02148"
9002008,"02149"
9002009,"02150"
9002010,"02151"
9002011,"02152"
9002012,"02155"
9002013,"02163"
9002014,"02169"
9002015,"02170"
9002016,"02171"
9002017,"02176"
9002018,"02180"
9002019,"02184"
9002020,"02186"
9002021,"02188"
9002022,"02189"
9002023,"02190"
9002024,"02191"
9002025,"02199"
9002026,"02201"
9002027,"02205"
9002028,"02210"
9002029,"02215"
9002030,"02301"
9002031,"02302"
9002032,"02322"
9002033,"02324"
9002034,"02330"
9002035,"02331"
9002036,"02332"
9002037,"02333"
9002038,"02338"
9002039,"02339"
9002040,"02341"
9002041,"02343"
9002042,"02346"
9002043,"02347"
9002044,"02351"
9002045,"02356"
9002046,"02357"
9002047,"02359"
9002048,"02360"
9002049,"02364"
9002050,"02367"
9002051,"02368"
9002052,"02370"
9002053,"02375"
9002054,"02379"
9002055,"02382"
9002056,"02420"
9002057,"02421"
9002058,"02445"
9002059,"02446"
9002060,"02451"
9002061,"02452"
9002062,"02453"
9002064,"02458"
9002065,"02459"
9002066,"02460"
9002067,"02461"
9002068,"02462"
9002069,"02464"
9002070,"02465"
9002071,"02466"
9002072,"02467"
9002073,"02468"
9002074,"02472"
9002075,"02474"
9002076,"02476"
9002077,"02478"
9002078,"02481"
9002079,"02482"
9002080,"02492"
9002081,"02493"
9002082,"02494"
9002083,"02532"
9002084,"02534"
9002085,"02535"
9002086,"02536"
9002087,"02537"
9002088,"02538"
9002089,"02539"
9002090,"02540"
9002091,"02542"
9002092,"02543"
9002093,"02553"
9002094,"02554"
9002095,"02556"
9002096,"02557"
9002097,"02558"
9002098,"02559"
9002099,"02561"
9002100,"02562"
9002101,"02563"
9002102,"02564"
9002103,"02568"
9002104,"02571"
9002106,"02576"
9002107,"02601"
9002108,"02630"
9002109,"02631"
9002110,"02632"
9002111,"02633"
9002112,"02635"
9002113,"02638"
9002114,"02639"
9002115,"02642"
9002117,"02644"
9002118,"02645"
9002119,"02646"
9002120,"02647"
9002121,"02648"
9002122,"02649"
9002123,"02650"
9002125,"02652"
9002126,"02653"
9002127,"02655"
9002128,"02657"
9002129,"02659"
9002130,"02660"
9002132,"02664"
9002133,"02666"
9002134,"02667"
9002135,"02668"
9002136,"02670"
9002137,"02671"
9002138,"02672"
9002139,"02673"
9002140,"02675"
9002141,"02702"
9002142,"02703"
9002143,"02713"
9002144,"02715"
9002145,"02717"
9002146,"02718"
9002147,"02719"
9002148,"02720"
9002149,"02721"
9002150,"02723"
9002151,"02724"
9002152,"02725"
9002153,"02726"
9002154,"02738"
9002155,"02739"
9002156,"02740"
9002157,"02743"
9002158,"02744"
9002159,"02745"
9002160,"02746"
9002161,"02747"
9002162,"02748"
9002163,"02760"
9002165,"02762"
9002166,"02763"
9002167,"02764"
9002168,"02766"
9002169,"02767"
9002170,"02769"
9002171,"02770"
9002172,"02771"
9002173,"02777"
9002174,"02779"
9002175,"02780"
9002176,"02790"
9002178,"02802"
9002179,"02804"
9002180,"02806"
9002181,"02807"
9002182,"02808"
9002183,"02809"
9002184,"02812"
9002185,"02813"
9002186,"02814"
9002187,"02815"
9002188,"02816"
9002189,"02817"
9002190,"02818"
9002191,"02822"
9002192,"02824"
9002193,"02825"
9002194,"02826"
9002195,"02827"
9002196,"02828"
9002197,"02830"
9002198,"02831"
9002199,"02832"
9002200,"02833"
9002201,"02835"
9002202,"02836"
9002203,"02837"
9002204,"02838"
9002205,"02839"
9002206,"02840"
9002207,"02842"
9002208,"02852"
9002209,"02857"
9002210,"02858"
9002211,"02859"
9002212,"02860"
9002213,"02861"
9002214,"02863"
9002215,"02864"
9002216,"02865"
9002217,"02871"
9002218,"02873"
9002219,"02874"
9002220,"02875"
9002221,"02876"
9002222,"02877"
9002223,"02878"
9002224,"02879"
9002225,"02881"
9002226,"02882"
9002227,"02885"
9002228,"02886"
9002229,"02888"
9002230,"02889"
9002231,"02891"
9002232,"02892"
9002233,"02893"
9002234,"02894"
9002235,"02895"
9002236,"02896"
9002237,"02898"
9002238,"02902"
9002239,"02903"
9002240,"02904"
9002241,"02905"
9002242,"02906"
9002243,"02907"
9002244,"02908"
9002245,"02909"
9002246,"02910"
9002247,"02911"
9002248,"02912"
9002249,"02914"
9002250,"02915"
9002251,"02916"
9002252,"02917"
9002253,"02919"
9002254,"02920"
9002255,"02921"
9002256,"03031"
9002257,"03032"
9002258,"03033"
9002259,"03034"
9002260,"03036"
9002261,"03037"
9002262,"03038"
9002263,"03042"
9002264,"03043"
9002265,"03044"
9002266,"03045"
9002267,"03046"
9002268,"03047"
9002269,"03048"
9002270,"03049"
9002271,"03051"
9002272,"03052"
9002273,"03053"
9002274,"03054"
9002275,"03055"
9002276,"03057"
9002277,"03060"
9002278,"03062"
9002279,"03063"
9002280,"03064"
9002281,"03070"
9002282,"03071"
9002283,"03076"
9002284,"03077"
9002285,"03079"
9002286,"03082"
9002287,"03084"
9002288,"03086"
9002289,"03087"
9002290,"03101"
9002291,"03102"
9002292,"03103"
9002293,"03104"
9002294,"03106"
9002296,"03109"
9002297,"03110"
9002298,"03215"
9002299,"03216"
9002300,"03217"
9002301,"03218"
9002302,"03220"
9002303,"03221"
9002304,"03222"
9002305,"03223"
9002306,"03224"
9002307,"03225"
9002308,"03226"
9002309,"03227"
9002310,"03229"
9002311,"03230"
9002312,"03233"
9002313,"03234"
9002314,"03235"
9002315,"03237"
9002316,"03240"
9002317,"03241"
9002318,"03242"
9002319,"03243"
9002320,"03244"
9002321,"03245"
9002322,"03246"
9002324,"03249"
9002325,"03251"
9002326,"03253"
9002327,"03254"
9002328,"03255"
9002329,"03256"
9002330,"03257"
9002331,"03258"
9002332,"03259"
9002333,"03260"
9002334,"03261"
9002335,"03262"
9002336,"03263"
9002337,"03264"
9002338,"03266"
9002339,"03268"
9002340,"03269"
9002341,"03275"
9002342,"03276"
9002343,"03278"
9002344,"03279"
9002345,"03280"
9002346,"03281"
9002347,"03282"
9002348,"03284"
9002349,"03285"
9002350,"03287"
9002351,"03290"
9002352,"03291"
9002353,"03301"
9002354,"03303"
9002355,"03304"
9002356,"03307"
9002357,"03431"
9002358,"03440"
9002359,"03441"
9002360,"03442"
9002361,"03443"
9002362,"03444"
9002363,"03445"
9002364,"03446"
9002365,"03447"
9002366,"03448"
9002367,"03449"
9002368,"03450"
9002369,"03451"
9002370,"03452"
9002371,"03455"
9002372,"03456"
9002373,"03457"
9002374,"03458"
9002375,"03461"
9002376,"03462"
9002377,"03464"
9002378,"03465"
9002379,"03466"
9002380,"03467"
9002381,"03470"
9002382,"03561"
9002383,"03570"
9002384,"03574"
9002385,"03575"
9002386,"03576"
9002387,"03579"
9002388,"03580"
9002389,"03581"
9002390,"03582"
9002391,"03583"
9002392,"03584"
9002393,"03585"
9002394,"03586"
9002395,"03588"
9002396,"03590"
9002397,"03592"
9002398,"03595"
9002399,"03598"
9002400,"03601"
9002401,"03602"
9002402,"03603"
9002403,"03605"
9002404,"03607"
9002405,"03608"
9002406,"03609"
9002407,"03740"
9002408,"03741"
9002409,"03743"
9002410,"03745"
9002411,"03748"
9002412,"03750"
9002413,"03751"
9002414,"03752"
9002415,"03753"
9002416,"03755"
9002418,"03765"
9002419,"03766"
9002420,"03768"
9002421,"03770"
9002422,"03771"
9002423,"03773"
9002424,"03774"
9002425,"03777"
9002426,"03779"
9002427,"03780"
9002428,"03781"
9002429,"03782"
9002430,"03784"
9002431,"03785"
9002432,"03801"
9002433,"03809"
9002434,"03810"
9002435,"03811"
9002436,"03812"
9002437,"03813"
9002438,"03814"
9002439,"03816"
9002440,"03817"
9002441,"03818"
9002442,"03819"
9002443,"03820"
9002445,"03823"
9002446,"03824"
9002447,"03825"
9002448,"03826"
9002449,"03827"
9002450,"03830"
9002451,"03833"
9002452,"03835"
9002453,"03836"
9002454,"03837"
9002455,"03838"
9002456,"03839"
9002457,"03840"
9002458,"03841"
9002459,"03842"
9002460,"03844"
9002461,"03845"
9002462,"03846"
9002463,"03847"
9002464,"03848"
9002465,"03849"
9002466,"03851"
9002467,"03852"
9002468,"03853"
9002469,"03854"
9002470,"03855"
9002471,"03856"
9002472,"03857"
9002473,"03858"
9002474,"03860"
9002475,"03861"
9002476,"03862"
9002477,"03864"
9002478,"03865"
9002479,"03867"
9002480,"03868"
9002481,"03869"
9002482,"03870"
9002483,"03871"
9002484,"03872"
9002485,"03873"
9002486,"03874"
9002487,"03875"
9002488,"03878"
9002489,"03882"
9002490,"03883"
9002491,"03884"
9002492,"03885"
9002493,"03886"
9002494,"03887"
9002495,"03890"
9002496,"03894"
9002497,"03896"
9002498,"03897"
9002499,"03901"
9002500,"03902"
9002501,"03903"
9002502,"03904"
9002503,"03905"
9002504,"03906"
9002505,"03907"
9002506,"03908"
9002507,"03909"
9002509,"03911"
9002510,"04001"
9002511,"04002"
9002512,"04003"
9002513,"04005"
9002514,"04008"
9002515,"04009"
9002516,"04010"
9002517,"04011"
9002518,"04015"
9002519,"04017"
9002520,"04019"
9002521,"04020"
9002522,"04021"
9002523,"04022"
9002524,"04024"
9002525,"04027"
9002526,"04029"
9002527,"04030"
9002528,"04032"
9002530,"04037"
9002531,"04038"
9002532,"04039"
9002533,"04040"
9002534,"04041"
9002535,"04042"
9002536,"04043"
9002537,"04046"
9002538,"04047"
9002539,"04048"
9002540,"04049"
9002541,"04050"
9002542,"04051"
9002544,"04055"
9002545,"04056"
9002546,"04061"
9002547,"04062"
9002548,"04063"
9002549,"04064"
9002550,"04066"
9002551,"04068"
9002552,"04069"
9002554,"04071"
9002555,"04072"
9002556,"04073"
9002557,"04074"
9002558,"04076"
9002560,"04079"
9002561,"04083"
9002562,"04084"
9002563,"04085"
9002564,"04086"
9002565,"04087"
9002566,"04088"
9002567,"04090"
9002568,"04091"
9002569,"04092"
9002570,"04093"
9002571,"04095"
9002572,"04096"
9002573,"04097"
9002574,"04101"
9002575,"04102"
9002576,"04103"
9002577,"04105"
9002578,"04106"
9002579,"04107"
9002580,"04108"
9002581,"04110"
9002583,"04210"
9002584,"04216"
9002585,"04217"
9002586,"04219"
9002587,"04220"
9002588,"04221"
9002589,"04222"
9002590,"04224"
9002591,"04226"
9002592,"04231"
9002593,"04236"
9002594,"04237"
9002595,"04238"
9002596,"04239"
9002597,"04240"
9002598,"04250"
9002599,"04252"
9002600,"04253"
9002601,"04254"
9002602,"04255"
9002603,"04256"
9002604,"04257"
9002605,"04258"
9002606,"04259"
9002607,"04260"
9002608,"04261"
9002609,"04263"
9002610,"04265"
9002611,"04268"
9002612,"04270"
9002613,"04271"
9002614,"04274"
9002615,"04275"
9002616,"04276"
9002617,"04280"
9002618,"04281"
9002619,"04282"
9002620,"04284"
9002621,"04285"
9002622,"04286"
9002623,"04287"
9002624,"04289"
9002625,"04290"
9002626,"04292"
9002627,"04294"
9002628,"04330"
9002629,"04341"
9002630,"04342"
9002631,"04344"
9002632,"04345"
9002633,"04346"
9002634,"04347"
9002635,"04348"
9002636,"04349"
9002637,"04350"
9002638,"04351"
9002639,"04352"
9002640,"04353"
9002641,"04354"
9002642,"04355"
9002643,"04357"
9002644,"04358"
9002645,"04359"
9002646,"04360"
9002647,"04363"
9002648,"04364"
9002649,"04401"
9002650,"04406"
9002651,"04408"
9002652,"04410"
9002653,"04411"
9002654,"04412"
9002655,"04413"
9002656,"04414"
9002657,"04416"
9002658,"04417"
9002659,"04418"
9002660,"04419"
9002661,"04421"
9002662,"04422"
9002663,"04424"
9002664,"04426"
9002665,"04427"
9002666,"04428"
9002667,"04429"
9002668,"04430"
9002669,"04434"
9002670,"04435"
9002671,"04438"
9002672,"04441"
9002673,"04442"
9002674,"04443"
9002675,"04444"
9002676,"04448"
9002677,"04449"
9002678,"04450"
9002679,"04451"
9002680,"04453"
9002681,"04454"
9002682,"04455"
9002683,"04456"
9002684,"04457"
9002685,"04459"
9002686,"04460"
9002687,"04461"
9002688,"04462"
9002689,"04463"
9002690,"04464"
9002691,"04468"
9002692,"04471"
9002693,"04472"
9002694,"04473"
9002695,"04474"
9002696,"04475"
9002697,"04476"
9002698,"04478"
9002699,"04479"
9002700,"04481"
9002701,"04485"
9002702,"04487"
9002703,"04488"
9002704,"04490"
9002705,"04491"
9002706,"04492"
9002707,"04493"
9002708,"04495"
9002709,"04496"
9002710,"04497"
9002711,"04530"
9002712,"04535"
9002713,"04537"
9002714,"04538"
9002715,"04539"
9002716,"04541"
9002717,"04543"
9002718,"04544"
9002719,"04547"
9002720,"04548"
9002721,"04551"
9002722,"04553"
9002723,"04554"
9002724,"04555"
9002725,"04556"
9002726,"04558"
9002727,"04562"
9002728,"04563"
9002729,"04564"
9002730,"04568"
9002731,"04571"
9002732,"04572"
9002733,"04573"
9002734,"04574"
9002736,"04576"
9002737,"04578"
9002738,"04579"
9002739,"04605"
9002740,"04606"
9002741,"04607"
9002742,"04609"
9002743,"04611"
9002744,"04612"
9002745,"04614"
9002746,"04615"
9002747,"04616"
9002748,"04617"
9002749,"04619"
9002750,"04622"
9002751,"04623"
9002752,"04624"
9002753,"04626"
9002754,"04627"
9002755,"04628"
9002756,"04630"
9002757,"04631"
9002758,"04634"
9002759,"04635"
9002760,"04637"
9002761,"04640"
9002762,"04643"
9002763,"04645"
9002764,"04646"
9002765,"04648"
9002766,"04649"
9002767,"04652"
9002768,"04653"
9002769,"04654"
9002770,"04655"
9002771,"04657"
9002772,"04658"
9002773,"04660"
9002774,"04662"
9002775,"04666"
9002776,"04667"
9002777,"04668"
9002778,"04671"
9002779,"04673"
9002780,"04675"
9002781,"04676"
9002782,"04677"
9002783,"04679"
9002784,"04680"
9002785,"04681"
9002786,"04684"
9002787,"04685"
9002788,"04686"
9002789,"04691"
9002790,"04693"
9002791,"04694"
9002792,"04730"
9002793,"04732"
9002794,"04733"
9002795,"04734"
9002796,"04735"
9002797,"04736"
9002798,"04739"
9002799,"04740"
9002800,"04742"
9002801,"04743"
9002802,"04745"
9002803,"04746"
9002804,"04747"
9002805,"04750"
9002806,"04756"
9002807,"04757"
9002808,"04758"
9002809,"04760"
9002810,"04761"
9002811,"04762"
9002812,"04763"
9002813,"04764"
9002814,"04765"
9002815,"04766"
9002816,"04768"
9002817,"04769"
9002818,"04772"
9002819,"04773"
9002820,"04774"
9002821,"04776"
9002822,"04777"
9002823,"04779"
9002824,"04780"
9002825,"04781"
9002826,"04783"
9002827,"04785"
9002828,"04786"
9002829,"04787"
9002830,"04841"
9002831,"04843"
9002832,"04847"
9002833,"04848"
9002834,"04849"
9002835,"04851"
9002836,"04852"
9002837,"04853"
9002838,"04854"
9002840,"04856"
9002841,"04858"
9002842,"04859"
9002843,"04860"
9002844,"04861"
9002845,"04862"
9002846,"04863"
9002847,"04864"
9002848,"04901"
9002849,"04910"
9002850,"04911"
9002851,"04912"
9002852,"04915"
9002853,"04917"
9002854,"04918"
9002855,"04920"
9002856,"04921"
9002857,"04922"
9002858,"04923"
9002859,"04924"
9002860,"04925"
9002861,"04927"
9002862,"04928"
9002863,"04929"
9002864,"04930"
9002865,"04932"
9002866,"04936"
9002867,"04937"
9002868,"04938"
9002869,"04939"
9002870,"04941"
9002871,"04942"
9002872,"04943"
9002873,"04945"
9002874,"04947"
9002875,"04949"
9002876,"04950"
9002877,"04951"
9002878,"04952"
9002879,"04953"
9002881,"04955"
9002882,"04956"
9002883,"04957"
9002884,"04958"
9002885,"04961"
9002887,"04963"
9002888,"04964"
9002889,"04965"
9002890,"04966"
9002891,"04967"
9002892,"04969"
9002893,"04970"
9002894,"04971"
9002895,"04973"
9002896,"04974"
9002897,"04975"
9002898,"04976"
9002899,"04978"
9002900,"04979"
9002901,"04981"
9002902,"04982"
9002903,"04983"
9002904,"04984"
9002905,"04985"
9002906,"04986"
9002907,"04987"
9002908,"04988"
9002909,"04989"
9002910,"05001"
9002911,"05009"
9002912,"05030"
9002913,"05032"
9002914,"05033"
9002915,"05034"
9002916,"05035"
9002917,"05036"
9002918,"05037"
9002919,"05038"
9002920,"05039"
9002921,"05040"
9002922,"05042"
9002923,"05043"
9002924,"05045"
9002925,"05046"
9002926,"05048"
9002927,"05050"
9002928,"05051"
9002929,"05052"
9002930,"05053"
9002931,"05055"
9002932,"05056"
9002933,"05058"
9002934,"05059"
9002935,"05060"
9002936,"05061"
9002937,"05062"
9002938,"05065"
9002939,"05067"
9002940,"05068"
9002941,"05069"
9002942,"05070"
9002943,"05071"
9002944,"05072"
9002945,"05073"
9002947,"05075"
9002948,"05076"
9002949,"05077"
9002950,"05079"
9002951,"05081"
9002952,"05083"
9002953,"05084"
9002954,"05086"
9002955,"05088"
9002956,"05089"
9002957,"05091"
9002958,"05101"
9002959,"05142"
9002960,"05143"
9002961,"05146"
9002962,"05148"
9002963,"05149"
9002964,"05150"
9002965,"05151"
9002966,"05152"
9002967,"05153"
9002968,"05154"
9002969,"05155"
9002970,"05156"
9002971,"05158"
9002972,"05161"
9002973,"05201"
9002974,"05250"
9002975,"05251"
9002976,"05252"
9002977,"05253"
9002979,"05255"
9002980,"05257"
9002981,"05260"
9002982,"05261"
9002983,"05262"
9002984,"05301"
9002986,"05340"
9002987,"05341"
9002988,"05342"
9002989,"05343"
9002990,"05344"
9002991,"05345"
9002992,"05346"
9002993,"05350"
9002994,"05351"
9002995,"05352"
9002996,"05353"
9002997,"05354"
9002998,"05355"
9002999,"05356"
9003000,"05358"
9003001,"05359"
9003002,"05360"
9003003,"05361"
9003004,"05362"
9003005,"05363"
9003006,"05401"
9003007,"05403"
9003008,"05404"
9003009,"05405"
9003010,"05408"
9003012,"05440"
9003013,"05441"
9003014,"05442"
9003015,"05443"
9003016,"05444"
9003017,"05445"
9003018,"05446"
9003019,"05447"
9003020,"05448"
9003021,"05450"
9003022,"05452"
9003023,"05454"
9003024,"05455"
9003025,"05456"
9003026,"05457"
9003027,"05458"
9003028,"05459"
9003029,"05461"
9003030,"05462"
9003031,"05463"
9003032,"05464"
9003033,"05465"
9003034,"05468"
9003036,"05471"
9003037,"05472"
9003038,"05473"
9003039,"05474"
9003040,"05476"
9003041,"05477"
9003042,"05478"
9003043,"05479"
9003044,"05482"
9003045,"05483"
9003046,"05486"
9003047,"05487"
9003048,"05488"
9003049,"05489"
9003050,"05490"
9003051,"05491"
9003052,"05492"
9003053,"05494"
9003054,"05495"
9003055,"05602"
9003056,"05620"
9003057,"05633"
9003058,"05640"
9003059,"05641"
9003060,"05647"
9003061,"05648"
9003062,"05649"
9003063,"05650"
9003064,"05651"
9003065,"05652"
9003066,"05653"
9003067,"05654"
9003068,"05655"
9003069,"05656"
9003071,"05658"
9003072,"05660"
9003073,"05661"
9003074,"05663"
9003075,"05666"
9003076,"05667"
9003077,"05669"
9003078,"05672"
9003079,"05673"
9003080,"05674"
9003081,"05675"
9003082,"05676"
9003083,"05677"
9003084,"05678"
9003085,"05679"
9003086,"05680"
9003087,"05681"
9003088,"05682"
9003089,"05701"
9003090,"05730"
9003091,"05732"
9003092,"05733"
9003093,"05734"
9003094,"05735"
9003095,"05736"
9003096,"05737"
9003097,"05738"
9003098,"05739"
9003099,"05742"
9003100,"05743"
9003101,"05744"
9003103,"05747"
9003104,"05748"
9003105,"05751"
9003106,"05753"
9003107,"05757"
9003108,"05758"
9003109,"05759"
9003110,"05760"
9003111,"05761"
9003112,"05763"
9003113,"05764"
9003114,"05765"
9003115,"05766"
9003116,"05767"
9003117,"05769"
9003118,"05770"
9003119,"05772"
9003120,"05773"
9003121,"05774"
9003122,"05775"
9003123,"05776"
9003124,"05777"
9003125,"05778"
9003126,"05819"
9003127,"05820"
9003128,"05821"
9003129,"05822"
9003130,"05824"
9003131,"05825"
9003132,"05826"
9003133,"05827"
9003134,"05828"
9003135,"05829"
9003136,"05830"
9003137,"05832"
9003138,"05833"
9003139,"05836"
9003140,"05837"
9003141,"05839"
9003142,"05840"
9003143,"05841"
9003144,"05842"
9003145,"05843"
9003146,"05845"
9003147,"05846"
9003148,"05847"
9003149,"05850"
9003150,"05851"
9003151,"05853"
9003152,"05855"
9003153,"05857"
9003154,"05858"
9003155,"05859"
9003156,"05860"
9003157,"05862"
9003158,"05866"
9003159,"05867"
9003160,"05871"
9003161,"05872"
9003162,"05873"
9003163,"05874"
9003164,"05875"
9003165,"05902"
9003166,"05903"
9003167,"05904"
9003168,"05905"
9003169,"05906"
9003170,"05907"
9003171,"06001"
9003172,"06002"
9003173,"06010"
9003174,"06013"
9003175,"06016"
9003176,"06018"
9003177,"06019"
9003178,"06021"
9003179,"06023"
9003180,"06024"
9003181,"06026"
9003182,"06027"
9003183,"06029"
9003184,"06030"
9003185,"06031"
9003186,"06032"
9003187,"06033"
9003188,"06035"
9003189,"06037"
9003190,"06039"
9003191,"06040"
9003192,"06041"
9003193,"06042"
9003194,"06043"
9003195,"06051"
9003196,"06052"
9003197,"06053"
9003198,"06057"
9003199,"06058"
9003200,"06060"
9003201,"06061"
9003202,"06062"
9003203,"06063"
9003204,"06065"
9003205,"06066"
9003206,"06067"
9003207,"06068"
9003208,"06069"
9003209,"06070"
9003210,"06071"
9003211,"06073"
9003212,"06074"
9003214,"06076"
9003215,"06078"
9003216,"06081"
9003217,"06082"
9003219,"06084"
9003220,"06085"
9003221,"06088"
9003222,"06089"
9003223,"06090"
9003224,"06091"
9003225,"06092"
9003226,"06093"
9003227,"06095"
9003228,"06096"
9003229,"06098"
9003230,"06101"
9003231,"06103"
9003232,"06105"
9003233,"06106"
9003234,"06107"
9003235,"06108"
9003236,"06109"
9003237,"06110"
9003238,"06111"
9003239,"06112"
9003240,"06114"
9003241,"06115"
9003242,"06117"
9003243,"06118"
9003244,"06119"
9003245,"06120"
9003246,"06154"
9003247,"06156"
9003248,"06161"
9003249,"06183"
9003250,"06226"
9003251,"06231"
9003252,"06232"
9003253,"06234"
9003254,"06235"
9003255,"06237"
9003256,"06238"
9003257,"06239"
9003258,"06241"
9003259,"06242"
9003260,"06243"
9003261,"06247"
9003262,"06248"
9003263,"06249"
9003264,"06250"
9003265,"06254"
9003266,"06255"
9003267,"06256"
9003268,"06258"
9003269,"06259"
9003270,"06260"
9003271,"06262"
9003272,"06263"
9003273,"06264"
9003274,"06266"
9003275,"06268"
9003276,"06269"
9003277,"06277"
9003278,"06278"
9003279,"06279"
9003280,"06280"
9003281,"06281"
9003282,"06282"
9003283,"06320"
9003284,"06330"
9003285,"06331"
9003286,"06332"
9003287,"06333"
9003288,"06334"
9003289,"06335"
9003290,"06336"
9003291,"06339"
9003292,"06340"
9003293,"06351"
9003294,"06353"
9003295,"06354"
9003296,"06355"
9003297,"06357"
9003298,"06359"
9003299,"06360"
9003300,"06365"
9003301,"06370"
9003302,"06371"
9003303,"06374"
9003304,"06375"
9003305,"06377"
9003306,"06378"
9003307,"06379"
9003308,"06380"
9003309,"06382"
9003310,"06384"
9003311,"06385"
9003313,"06390"
9003314,"06401"
9003315,"06403"
9003316,"06405"
9003317,"06409"
9003318,"06410"
9003319,"06412"
9003320,"06413"
9003321,"06414"
9003322,"06415"
9003323,"06416"
9003324,"06417"
9003325,"06418"
9003326,"06419"
9003327,"06420"
9003328,"06422"
9003329,"06423"
9003330,"06424"
9003331,"06426"
9003332,"06437"
9003333,"06438"
9003334,"06441"
9003335,"06442"
9003336,"06443"
9003337,"06447"
9003338,"06450"
9003339,"06451"
9003340,"06455"
9003341,"06456"
9003342,"06457"
9003343,"06459"
9003344,"06460"
9003345,"06461"
9003346,"06467"
9003347,"06468"
9003348,"06469"
9003349,"06470"
9003350,"06471"
9003351,"06472"
9003352,"06473"
9003353,"06475"
9003354,"06477"
9003355,"06478"
9003356,"06479"
9003357,"06480"
9003358,"06481"
9003359,"06482"
9003360,"06483"
9003361,"06484"
9003362,"06488"
9003363,"06489"
9003364,"06492"
9003365,"06498"
9003366,"06510"
9003367,"06511"
9003368,"06512"
9003369,"06513"
9003370,"06514"
9003371,"06515"
9003372,"06516"
9003373,"06517"
9003374,"06518"
9003375,"06519"
9003376,"06524"
9003377,"06525"
9003378,"06604"
9003379,"06605"
9003380,"06606"
9003381,"06607"
9003382,"06608"
9003383,"06610"
9003384,"06611"
9003385,"06612"
9003386,"06614"
9003387,"06615"
9003388,"06702"
9003389,"06704"
9003390,"06705"
9003391,"06706"
9003392,"06708"
9003393,"06710"
9003394,"06712"
9003395,"06716"
9003396,"06721"
9003397,"06750"
9003398,"06751"
9003399,"06752"
9003400,"06753"
9003401,"06754"
9003402,"06755"
9003403,"06756"
9003404,"06757"
9003405,"06759"
9003406,"06762"
9003407,"06763"
9003408,"06770"
9003409,"06776"
9003410,"06777"
9003411,"06778"
9003412,"06779"
9003413,"06782"
9003414,"06783"
9003415,"06784"
9003416,"06785"
9003417,"06786"
9003418,"06787"
9003419,"06790"
9003420,"06791"
9003421,"06793"
9003422,"06794"
9003423,"06795"
9003424,"06796"
9003425,"06798"
9003426,"06801"
9003427,"06804"
9003428,"06807"
9003429,"06810"
9003430,"06811"
9003431,"06812"
9003432,"06820"
9003433,"06824"
9003434,"06825"
9003435,"06830"
9003436,"06831"
9003437,"06840"
9003438,"06850"
9003439,"06851"
9003440,"06853"
9003441,"06854"
9003442,"06855"
9003443,"06858"
9003444,"06870"
9003445,"06877"
9003446,"06878"
9003447,"06880"
9003448,"06883"
9003449,"06889"
9003450,"06890"
9003451,"06896"
9003452,"06897"
9003453,"06901"
9003454,"06902"
9003455,"06903"
9003456,"06905"
9003457,"06906"
9003458,"06907"
9003459,"06910"
9003460,"06922"
9003461,"06926"
9003462,"06927"
9003463,"07001"
9003464,"07002"
9003465,"07003"
9003466,"07004"
9003467,"07005"
9003468,"07006"
9003469,"07008"
9003470,"07009"
9003471,"07010"
9003472,"07011"
9003473,"07012"
